Search_method Problem Max_evals Run Score
random_search knapPI_11_20_1000_4 300000 28 1440
random_search knapPI_11_20_1000_4 300000 29 1400
random_search knapPI_13_20_1000_4 300000 0 907
random_search knapPI_13_20_1000_4 300000 1 907
random_search knapPI_13_20_1000_4 300000 2 907
random_search knapPI_13_20_1000_4 300000 3 907
random_search knapPI_13_20_1000_4 300000 4 907
random_search knapPI_13_20_1000_4 300000 5 907
random_search knapPI_13_20_1000_4 300000 6 907
random_search knapPI_13_20_1000_4 300000 7 907
random_search knapPI_13_20_1000_4 300000 8 907
random_search knapPI_13_20_1000_4 300000 9 907
random_search knapPI_13_20_1000_4 300000 10 907
random_search knapPI_13_20_1000_4 300000 11 907
random_search knapPI_13_20_1000_4 300000 12 907
random_search knapPI_13_20_1000_4 300000 13 907
random_search knapPI_13_20_1000_4 300000 14 907
random_search knapPI_13_20_1000_4 300000 15 890
random_search knapPI_13_20_1000_4 300000 16 907
random_search knapPI_13_20_1000_4 300000 17 907
random_search knapPI_13_20_1000_4 300000 18 907
random_search knapPI_13_20_1000_4 300000 19 907
random_search knapPI_13_20_1000_4 300000 20 907
random_search knapPI_13_20_1000_4 300000 21 907
random_search knapPI_13_20_1000_4 300000 22 907
random_search knapPI_13_20_1000_4 300000 23 907
random_search knapPI_13_20_1000_4 300000 24 907
random_search knapPI_13_20_1000_4 300000 25 907
random_search knapPI_13_20_1000_4 300000 26 907
random_search knapPI_13_20_1000_4 300000 27 907
random_search knapPI_13_20_1000_4 300000 28 907
random_search knapPI_13_20_1000_4 300000 29 907
random_search knapPI_16_20_1000_4 300000 0 2675
random_search knapPI_16_20_1000_4 300000 1 2864
random_search knapPI_16_20_1000_4 300000 2 2893
random_search knapPI_16_20_1000_4 300000 3 2724
random_search knapPI_16_20_1000_4 300000 4 2724
random_search knapPI_16_20_1000_4 300000 5 2731
random_search knapPI_16_20_1000_4 300000 6 2633
random_search knapPI_16_20_1000_4 300000 7 2893
random_search knapPI_16_20_1000_4 300000 8 2864
random_search knapPI_16_20_1000_4 300000 9 2651
random_search knapPI_16_20_1000_4 300000 10 2893
random_search knapPI_16_20_1000_4 300000 11 2893
random_search knapPI_16_20_1000_4 300000 12 2724
random_search knapPI_16_20_1000_4 300000 13 2682
random_search knapPI_16_20_1000_4 300000 14 2731
random_search knapPI_16_20_1000_4 300000 15 2893
random_search knapPI_16_20_1000_4 300000 16 2893
random_search knapPI_16_20_1000_4 300000 17 2731
random_search knapPI_16_20_1000_4 300000 18 2893
random_search knapPI_16_20_1000_4 300000 19 2893
random_search knapPI_16_20_1000_4 300000 20 2886
random_search knapPI_16_20_1000_4 300000 21 2886
random_search knapPI_16_20_1000_4 300000 22 2675
random_search knapPI_16_20_1000_4 300000 23 2886
random_search knapPI_16_20_1000_4 300000 24 2864
random_search knapPI_16_20_1000_4 300000 25 2864
random_search knapPI_16_20_1000_4 300000 26 2731
random_search knapPI_16_20_1000_4 300000 27 2724
random_search knapPI_16_20_1000_4 300000 28 2633
random_search knapPI_16_20_1000_4 300000 29 2731
random_search knapPI_11_200_1000_4 300000 0 0
random_search knapPI_11_200_1000_4 300000 1 0
random_search knapPI_11_200_1000_4 300000 2 0
random_search knapPI_11_200_1000_4 300000 3 0
random_search knapPI_11_200_1000_4 300000 4 0
random_search knapPI_11_200_1000_4 300000 5 0
random_search knapPI_11_200_1000_4 300000 6 0
random_search knapPI_11_200_1000_4 300000 7 0
random_search knapPI_11_200_1000_4 300000 8 0
random_search knapPI_11_200_1000_4 300000 9 0
random_search knapPI_11_200_1000_4 300000 10 0
random_search knapPI_11_200_1000_4 300000 11 0
random_search knapPI_11_200_1000_4 300000 12 0
random_search knapPI_11_200_1000_4 300000 13 0
random_search knapPI_11_200_1000_4 300000 14 0
random_search knapPI_11_200_1000_4 300000 15 0
random_search knapPI_11_200_1000_4 300000 16 0
random_search knapPI_11_200_1000_4 300000 17 0
random_search knapPI_11_200_1000_4 300000 18 0
random_search knapPI_11_200_1000_4 300000 19 0
random_search knapPI_11_200_1000_4 300000 20 0
random_search knapPI_11_200_1000_4 300000 21 0
random_search knapPI_11_200_1000_4 300000 22 0
random_search knapPI_11_200_1000_4 300000 23 0
random_search knapPI_11_200_1000_4 300000 24 0
random_search knapPI_11_200_1000_4 300000 25 0
random_search knapPI_11_200_1000_4 300000 26 0
random_search knapPI_11_200_1000_4 300000 27 0
random_search knapPI_11_200_1000_4 300000 28 0
random_search knapPI_11_200_1000_4 300000 29 0
random_search knapPI_13_200_1000_4 300000 0 0
random_search knapPI_13_200_1000_4 300000 1 0
random_search knapPI_13_200_1000_4 300000 2 0
random_search knapPI_13_200_1000_4 300000 3 0
random_search knapPI_13_200_1000_4 300000 4 0
random_search knapPI_13_200_1000_4 300000 5 0
random_search knapPI_13_200_1000_4 300000 6 0
random_search knapPI_13_200_1000_4 300000 7 0
random_search knapPI_13_200_1000_4 300000 8 0
random_search knapPI_13_200_1000_4 300000 9 0
random_search knapPI_13_200_1000_4 300000 10 0
random_search knapPI_13_200_1000_4 300000 11 0
random_search knapPI_13_200_1000_4 300000 12 0
random_search knapPI_13_200_1000_4 300000 13 0
random_search knapPI_13_200_1000_4 300000 14 0
random_search knapPI_13_200_1000_4 300000 15 0
random_search knapPI_13_200_1000_4 300000 16 0
random_search knapPI_13_200_1000_4 300000 17 0
random_search knapPI_13_200_1000_4 300000 18 0
random_search knapPI_13_200_1000_4 300000 19 0
random_search knapPI_13_200_1000_4 300000 20 0
random_search knapPI_13_200_1000_4 300000 21 0
random_search knapPI_13_200_1000_4 300000 22 0
random_search knapPI_13_200_1000_4 300000 23 0
random_search knapPI_13_200_1000_4 300000 24 0
random_search knapPI_13_200_1000_4 300000 25 0
random_search knapPI_13_200_1000_4 300000 26 0
random_search knapPI_13_200_1000_4 300000 27 0
random_search knapPI_13_200_1000_4 300000 28 0
random_search knapPI_13_200_1000_4 300000 29 0
random_search knapPI_16_200_1000_4 300000 0 0
random_search knapPI_16_200_1000_4 300000 1 0
random_search knapPI_16_200_1000_4 300000 2 0
random_search knapPI_16_200_1000_4 300000 3 0
random_search knapPI_16_200_1000_4 300000 4 0
random_search knapPI_16_200_1000_4 300000 5 0
random_search knapPI_16_200_1000_4 300000 6 0
random_search knapPI_16_200_1000_4 300000 7 0
random_search knapPI_16_200_1000_4 300000 8 0
random_search knapPI_16_200_1000_4 300000 9 0
random_search knapPI_16_200_1000_4 300000 10 0
random_search knapPI_16_200_1000_4 300000 11 0
random_search knapPI_16_200_1000_4 300000 12 0
random_search knapPI_16_200_1000_4 300000 13 0
random_search knapPI_16_200_1000_4 300000 14 0
random_search knapPI_16_200_1000_4 300000 15 0
random_search knapPI_16_200_1000_4 300000 16 0
random_search knapPI_16_200_1000_4 300000 17 0
random_search knapPI_16_200_1000_4 300000 18 0
random_search knapPI_16_200_1000_4 300000 19 0
random_search knapPI_16_200_1000_4 300000 20 0
random_search knapPI_16_200_1000_4 300000 21 0
random_search knapPI_16_200_1000_4 300000 22 0
random_search knapPI_16_200_1000_4 300000 23 0
random_search knapPI_16_200_1000_4 300000 24 0
random_search knapPI_16_200_1000_4 300000 25 0
random_search knapPI_16_200_1000_4 300000 26 0
random_search knapPI_16_200_1000_4 300000 27 0
random_search knapPI_16_200_1000_4 300000 28 0
random_search knapPI_16_200_1000_4 300000 29 0
random_search knapPI_16_1000_1000_3 300000 0 0
random_search knapPI_16_1000_1000_3 300000 1 0
random_search knapPI_16_1000_1000_3 300000 2 0
random_search knapPI_16_1000_1000_3 300000 3 0
random_search knapPI_16_1000_1000_3 300000 4 0
random_search knapPI_16_1000_1000_3 300000 5 0
random_search knapPI_16_1000_1000_3 300000 6 0
random_search knapPI_16_1000_1000_3 300000 7 0
random_search knapPI_16_1000_1000_3 300000 8 0
random_search knapPI_16_1000_1000_3 300000 9 0
random_search knapPI_16_1000_1000_3 300000 10 0
random_search knapPI_16_1000_1000_3 300000 11 0
random_search knapPI_16_1000_1000_3 300000 12 0
random_search knapPI_16_1000_1000_3 300000 13 0
random_search knapPI_16_1000_1000_3 300000 14 0
random_search knapPI_16_1000_1000_3 300000 15 0
random_search knapPI_16_1000_1000_3 300000 16 0
random_search knapPI_16_1000_1000_3 300000 17 0
random_search knapPI_16_1000_1000_3 300000 18 0
random_search knapPI_16_1000_1000_3 300000 19 0
random_search knapPI_16_1000_1000_3 300000 20 0
random_search knapPI_16_1000_1000_3 300000 21 0
random_search knapPI_16_1000_1000_3 300000 22 0
random_search knapPI_16_1000_1000_3 300000 23 0
random_search knapPI_16_1000_1000_3 300000 24 0
random_search knapPI_16_1000_1000_3 300000 25 0
random_search knapPI_16_1000_1000_3 300000 26 0
random_search knapPI_16_1000_1000_3 300000 27 0
random_search knapPI_16_1000_1000_3 300000 28 0
random_search knapPI_16_1000_1000_3 300000 29 0
